"","method.DAS","method.mSS","method.DAS_mSS","method.lassoCS","method.CSS","marker.GLB1","marker.TP53","marker.CDKN1A","marker.CDKN2A","marker.LMNB1","marker.IL1A","marker.RB1","marker.CDK1","marker.CDK4","marker.MKI67","marker.CDKN2B","ssgsea.SenMayo","ssgsea.CellAge","ssgsea.GenAge","ssgsea.ASIG","ssgsea.SASP","ssgsea.AgingAtlas","ssgsea.SenUp","ssgsea.SigRS","hUSI","Condition"
"Hs_SKP1A_5.Rep3",0.833333333333333,0.625,0.714285714285714,-0.0278281985326945,0.0984526021783626,0.833394980638043,0.0373435018767983,1.85623606644521,0.272751223696647,0,0,0.110616802902381,0.281105095798182,1.08820285082816,0.0018229019562163,0.198513617103382,1.57657381700371,4.73883843628881,6.10374489596345,5.77923388886799,5.24476230371838,4.76209706420072,5.14236138331011,4.85879675116044,0.0890288923601564,"Senescence"
"Hs_SKP1A_9.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.0152722354519284,0.0858481487499392,0.762473536036986,0.0593822233045665,2.06930484083478,0.48220020997274,0,0.0156853404834818,0.27465590962132,0.216092972269642,1.28339958459107,0.00780311184438255,0.15739116732793,1.65205439600298,5.04316874314177,6.4728681374701,6.15417298590711,5.27898509155083,5.15582438342727,5.39392838939128,5.33151022822834,0.0871199886289543,"Senescence"
"Hs_SKP1A_9.Rep2",0.916666666666667,0.625,0.75,-0.126456185526343,0.0937120888296241,0.780074119453959,0.0381504072434236,1.89027946388139,0.237920676903609,0,0.0153404391053546,0.26336219530338,0.153735362660789,1.28501507836848,0.00213717891416704,0.216882313441502,1.69102296410362,5.1243583966328,6.45876478912351,6.21016204727379,5.34200382409398,5.19278213169985,5.51780843872371,5.38155050836174,0.0923020168350273,"Senescence"
"Hs_SKP1A_9.Rep3",0.916666666666667,0.5625,0.714285714285714,-0.0857432061350295,0.0804644807648292,0.901041494581442,0.0399827969724449,1.94893808215608,0.374631195520064,0,0,0.330230238365317,0.238812984048812,1.091801018735,0.00567543935726181,0.188351707418101,1.65100194794303,5.1061676518032,6.23952031228395,6.13071778756503,5.09201122732058,4.96241378358356,5.47362918238258,5.34932810788389,0.0905843903798088,"Senescence"
"Hs_TMEM219_1.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.0766467112469481,0.151450390321663,0.727689189281128,0.0316399993245097,2.218429660641,0.386426612302827,0,0.0552083672200318,0.0895518076589951,0.0305029478548213,1.02812873088257,0.00116595028714983,0.190697596090013,1.88657284586071,5.09264365045752,6.3157183984085,6.22985268091844,5.37172650097382,5.09035084256658,5.5466054661459,5.2256509147046,0.103980145591087,"Senescence"
"Hs_TMEM219_1.Rep3",0.833333333333333,0.6875,0.75,-0.119789425390408,0.161839595912605,0.694862334381781,0.0386989662929475,2.16112288636627,0.420340603566081,0,0.075366112367137,0.129936391840871,0.0355994105192308,1.10954347510084,0,0.157919983311416,1.8647515309184,4.77654010026452,6.28428131295738,5.93742410550666,5.29236501628024,5.05217419507631,5.46795966251967,5.10641548341067,0.111465698718561,"Senescence"
"Hs_TMEM219_4.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.143292356411736,0.0919231362560026,0.631690869545936,0.0464455413722841,2.33877709331666,0.330964536761662,0,0.402107701955754,0.208467925013506,0.2515208118134,1.22514385522859,0.00817270033601971,0.231303647522828,1.9589449883938,4.92497760991227,6.28056928738658,6.15195403380805,5.54413690498122,5.1200304944376,5.52287478138142,5.24913475669152,0.0980297809583896,"Senescence"
"Hs_TMEM219_4.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.126779769043694,0.139736972900281,0.859743227746194,0.05545479912929,2.35758156767556,0.3168508784422,0,0.141918897501154,0.275108874323035,0.21101383027019,1.32654073915498,0.00584889705307908,0.147324776712912,1.95428654256294,4.97564272989721,6.40917550844973,6.13594657848446,5.53550689065569,5.22460853587216,5.44436176038648,5.18366197908526,0.0926641435342,"Senescence"
"Hs_UBE2V2_5.Rep2",0.916666666666667,0.625,0.75,-0.0627074171799483,0.142687661660001,0.766481656438482,0.0503339820759089,2.20155731850521,0.408512611231768,0,0.0432460685134897,0.10305272879027,0.124248311073153,1.41637683488363,0.00530137068295827,0.297738312234972,1.752195686669,5.10755283982104,6.15574257030886,6.04576643446125,5.09894127834422,4.96444307426117,5.39667197192968,5.25679157483712,0.0894044288049843,"Senescence"
"Hs_UBE2V2_5.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.108162481218274,0.159127110810549,0.806910962793509,0.0334854271808981,2.12386558196041,0.426588827348094,0,0.107477015117779,0.100541243075238,0.0665469725956976,1.19356949336829,0.0041193918338649,0.270803458684983,1.58039344341396,4.83245821064155,6.33783538371698,6.10856244653125,5.40665589430433,4.98626217213442,5.41460975112356,5.07686198460913,0.0943491512127986,"Senescence"
"Hs_UBE2V2_6.Rep2",0.916666666666667,0.625,0.75,-0.168983308462444,0.174728487977982,0.764261047312319,0.0696277925745638,2.27826271074391,0.360963765333868,0,0.0119303253482674,0.124233031269952,0.0130531002400524,0.908325979462686,0,0.35575667240988,1.76900628546045,5.20653433551968,6.37366910190348,6.26590840241199,5.22937898032706,5.16020988090566,5.65028691194335,5.34313001061113,0.100189466000394,"Senescence"
"Hs_UBE2V2_6.Rep3",0.833333333333333,0.6875,0.75,-0.151114803737272,0.210533365815693,0.841321651251649,0.0329239400076128,2.33857266706823,0.351105019747863,0,0.0377902149639033,0.0769827291187409,0.0331213548217,1.21120443216605,0,0.348523444905151,1.73194306385489,4.79256449948596,6.13349170416553,5.88531800765132,5.14949062455482,4.98375872765235,5.37880414000182,4.91033085409729,0.103038104377973,"Senescence"
"Noninduced.Rep1",0.916666666666667,0.5,0.678571428571429,0.222200125115451,0.146150289118123,0.720741669520548,0.263568552916139,1.87566083044088,0.257219461903843,0,0,0.31202794251165,0.492961678189451,1.26191902916722,0.136916982674478,0.00830881316193966,1.3745933144012,4.92636688914657,6.48503600221095,6.16569940111197,4.94507308366585,4.95668234695643,5.52060336125033,5.37668040263387,0.0373351483362332,"Growing"
"Noninduced.Rep2",0.916666666666667,0.625,0.75,0.409684788372707,0.0975432081215612,0.331841747651021,0.150613949142717,1.56118482362514,0.288828993530465,0.00328735570483034,0,0.054910938640037,0.44485081925999,1.39039182415387,0.0725698867064956,0.0286997340913693,1.3444256411545,5.11183678159147,6.38597896703211,6.15700055468257,5.14379232432423,4.9414586760401,5.33493265659915,5.23409862524518,0.0262031637689796,"Growing"
"Noninduced.Rep3",0.916666666666667,0.625,0.75,0.289632574656436,0.0895730659754276,0.0898100334976207,0.0783048804582299,1.65503701587454,0.205545637047274,0,0,0.0522972523713803,0.487516410814716,1.67490637966692,0.0198385985522297,0.0333157745984493,1.2997838828555,4.72038528845444,5.97406576920667,5.5727011114859,5.22538497016599,4.5034883062217,4.94197597642299,4.73276981882332,0.0323460468381742,"Growing"
"Water.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.00586636809365942,0.189956018024312,0.83964282630684,0.0394433804315522,2.57967409135194,0.453369111095329,0,0.145266040444397,0.0413297501755094,0.0256440780136398,1.2705553160754,0.00393538614905125,0.329891409723255,1.88573021430395,4.96844974024499,6.36076508671188,6.12532099232498,5.41142040866058,5.09158063543187,5.34959133653211,5.12536917596715,0.0871120549831927,"Senescence"
"Water.Rep2",0.833333333333333,0.6875,0.75,0.00392918453649032,0.133986665435674,0.354176149213742,0.0592437366514282,2.43591902603891,0.451071656390382,0,0.120236882985646,0.0573257913337559,0.0368732521943931,1.4153968997456,0.00128084874263602,0.288157966451254,1.79747976158057,4.83621498587856,5.8408300491606,5.83518852359594,5.12131727611506,4.76908260794882,5.16506337136276,4.97075308058978,0.0865602270670883,"Senescence"
"Water.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.037333740653878,0.150049912931181,0.602688410465749,0.0969773217528535,2.55918841446808,0.171543698844416,0,0.0622446131174762,0.133025076463035,0.0320134762833316,1.19967010422525,0,0.435429568098254,1.88688537993585,5.07517752082669,6.23659195218456,6.1419882469019,5.49821292808909,5.03197111155527,5.41949959984727,5.16857336147411,0.092172559093866,"Senescence"
