"","w"
"ANKHD1-EIF4EBP3",-0.00181082327891718
"ANKIB1",0.000172527928188591
"ANKK1",0.00207555850176616
"ANKLE1",-0.00244766831591773
"ANKLE2",0.000165954857710752
"ANKMY1",0.000343351512150733
"ANKMY2",8.83388984382244e-05
"ANKRA2",0.00203745275615113
"ANKRD1",0.0129154599179176
"ANKRD10",0.000559617164651972
"ANKRD11",-0.00102150133869091
"ANKRD12",0.00141528205867975
"ANKRD13A",-0.000281608190937769
"ANKRD13B",-0.000104194847652406
"ANKRD13C",-0.000158458207318672
"ANKRD13D",0.000603482637654542
"ANKRD16",-0.00106579933550998
"ANKRD17",1.62394771581894e-05
"ANKRD18B",-0.0158561096285584
"ANKRD2",-0.0195481027185842
"ANKRD22",-0.00226179706319861
"ANKRD23",0.00104791989479954
"ANKRD26",0.000257958461754429
"ANKRD27",-0.00052464888626111
"ANKRD28",-0.000663183094990147
"ANKRD29",0.00601295063589681
"ANKRD30B",0.0135171506467461
"ANKRD33",0.00438886295133181
"ANKRD33B",2.22533416580456e-05
"ANKRD34A",-0.00135510802283852
"ANKRD35",0.00112880919420079
"ANKRD36",0.000259593731391544
"ANKRD36B",0.000144221277071097
"ANKRD36C",-9.5237677435112e-06
"ANKRD37",0.000113936026689074
"ANKRD39",-0.000523474135918568
"ANKRD40",-0.000266961973127179
"ANKRD42",0.00110865877131034
"ANKRD44",0.000983208613069207
"ANKRD46",0.00155825260693475
"ANKRD49",0.000575989839497852
"ANKRD50",-0.00092180423140079
"ANKRD52",-0.000893785694215401
"ANKRD53",-0.00498562755059447
"ANKRD54",3.69855218830769e-05
"ANKRD6",0.00130647979010934
"ANKRD65",-0.00454989154068363
"ANKRD9",0.000398960982676814
"ANKS1A",-0.000813269230782937
"ANKS1B",-0.00130647124933481
"ANKS3",0.000434585159816971
"ANKS6",-7.30739047915598e-05
"ANKUB1",0.000680973176545435
"ANKZF1",0.00110754660613996
"ANLN",-0.00359309084312868
"ANO1",-0.0186030407294299
"ANO10",0.000809887608256126
"ANO2",0.00884420964683488
"ANO3",-0.0119091574573457
"ANO4",0.00258466970514539
"ANO5",0.0035834162521668
"ANO6",0.000156555981252686
"ANO7",-0.00178081473885565
"ANO8",-0.00168950685338593
"ANO9",0.00872247254290828
"ANOS1",0.00707090126211623
"ANP32A",-0.00141008236324892
"ANP32B",-0.00279314359981808
"ANP32E",-0.00180117264610609
"ANPEP",0.000637634582363726
"ANTXR1",0.000501644355146357
"ANTXR2",0.000647724410857863
"ANXA1",0.00168456023398879
"ANXA11",-0.00171587022201177
"ANXA2",0.00114128320189896
"ANXA2R",0.000796874776349171
"ANXA3",0.000141816330030127
"ANXA4",0.000877185383103677
"ANXA5",0.000942175512879103
"ANXA6",-0.000307331515592845
"ANXA7",0.000771156139161491
"ANXA8",-0.00660826043750963
"ANXA8L1",-0.00985479213506083
"ANXA9",-0.00411021956557612
"AOC2",0.00272214658924536
"AOPEP",6.71131788102158e-05
"AOX1",0.00204043218296722
"AP000295.1",-0.0257551058842978
"AP000350.4",-0.00597947978417885
"AP000471.1",-0.00106703552041822
"AP000721.1",-0.00724255552397374
"AP000781.2",-0.00365854390298289
"AP000944.2",0.00177157093102439
"AP001267.5",-0.00311630417263505
"AP001453.5",0.00105738967091036
"AP001458.2",-0.0128799766625794
"AP001781.2",0.00161354786342612
"AP001931.1",0.0151823108006774
"AP002373.1",0.00599379790459841
"AP002495.1",0.00185562437473504
"AP002748.4",0.000163049459635733
"AP002956.1",-0.00134234806910308
"AP002990.1",0.00412381785192644
"AP003108.2",-0.000413004548361316
"AP003419.1",0.00217455545809475
"AP1AR",0.0011283703161941
"AP1B1",-4.03973687031589e-05
"AP1G1",-0.000273395131940804
"AP1G2",0.000215489776996969
"AP1M1",0.000272622532968945
"AP1M2",0.00470210342406597
"AP1S1",0.00247575002711727
"AP1S2",0.00123811018625751
"AP1S3",6.29498381177014e-05
"AP2A1",0.000259268004502115
"AP2A2",-0.000128483721073034
"AP2B1",-0.000613797011608836
"AP2M1",0.000596223061328621
"AP2S1",0.000363149628726207
"AP3B1",-7.279184086399e-05
"AP3D1",-0.000312550582640086
"AP3M1",-0.000234135487682071
"AP3M2",0.000711718314301492
"AP3S1",0.00119053946325629
"AP3S2",-0.000418778855915193
"AP4B1",0.000114518749390661
"AP4E1",0.000117361328364594
"AP4M1",0.000437833818277871
"AP4S1",-0.00106101225017162
"AP5B1",-0.000567271720778848
"AP5M1",0.000693088983491926
"AP5S1",-0.000520577573968199
"AP5Z1",0.00115897482591819
"APAF1",-0.000383292951390903
"APBA1",-0.000886073938021743
"APBA2",-0.0120856366978298
"APBB1",0.00116508272095515
"APBB1IP",0.00352660557121612
"APBB2",0.000971682788732622
"APBB3",0.000866179682903549
"APC",-0.000328380112842333
"APCDD1",-0.00290883382431235
"APCDD1L",-0.000748880103282134
"APEH",-0.000424122854708206
"APEX1",-0.00104526468403979
"APEX2",-0.00150002929893985
"APH1A",0.000487863753485151
"APH1B",0.00211885203860458
"API5",-0.00115860638879237
"APIP",0.000316198133325142
"APLF",0.00111009083736326
"APLN",-4.34910652747983e-05
"APLNR",-0.00605567511691484
"APLP1",0.00563175074413086
"APLP2",0.00145377664905186
"APMAP",0.00104524404442955
"APOBEC3A",-0.00662643019513335
"APOBEC3B",0.00199376409687214
"APOBEC3C",0.00056998209719978
"APOBEC3D",-0.000175566108975344
"APOBEC3F",0.00016296809902954
"APOBEC3G",-0.00165143153413733
"APOBEC3H",0.00632027900977261
"APOC1",-0.0236433391198208
"APOC2",0.00334898592393694
"APOD",0.0309764368990569
"APOE",-0.00083481484704517
"APOL1",0.0026919065971514
"APOL2",0.000610647284694454
"APOL3",-0.00341737415119853
"APOL6",0.000578336901536173
"APOLD1",0.000317432036936366
"APOM",-0.0031153056865841
"APOO",-0.00163659209034168
"APOOL",0.000146827248472031
"APOPT1",0.000733495147822289
"APP",0.00224473969073968
"APPBP2",2.40390908033737e-05
"APPL1",0.000661173089278838
"APPL2",-0.000508178189845691
"APRT",0.000730871353740741
"APTX",-0.000570925664337421
"AQP1",0.00434878821809915
"AQP11",0.00332580361325808
"AQP3",0.00220904717384878
"AQP9",0.0024011708803103
"AQR",-0.000321278648240615
"AR",-0.00178394706736671
"ARAF",-2.56657926679425e-05
"ARAP1",0.000305909004712857
"ARAP2",0.00833987344325191
"ARAP3",-0.00152339425972449
"ARC",0.0034933867344515
"ARCN1",-0.000306159416803717
"AREG",0.0242496888394048
"AREL1",-0.000170833800311052
"ARF1",-0.000639051627135243
"ARF3",0.000146699542771636
"ARF4",0.000304449921512952
"ARF5",0.000214317070583776
"ARF6",-2.49638323278632e-05
"ARFGAP1",0.000357933743038219
"ARFGAP2",-0.000524206797308186
"ARFGAP3",0.000432761896193357
"ARFGEF1",0.000660839260817203
"ARFGEF2",0.000301253073786484
"ARFGEF3",0.0141767288893993
"ARFIP1",0.000137861604477906
"ARFIP2",2.39420685844306e-05
"ARFRP1",0.000779877898389829
"ARG2",-0.00457610028422877
"ARGLU1",0.00138218039517712
"ARHGAP1",-0.000592370552495813
"ARHGAP10",-0.000950002276612879
"ARHGAP11A",-0.00332618456370653
"ARHGAP11B",-0.0204403111680309
"ARHGAP12",0.00118271066573257
"ARHGAP15",0.0124855729447122
"ARHGAP17",-0.000562518673532116
"ARHGAP18",0.000873629819476821
"ARHGAP19",-0.00205742360849933
"ARHGAP20",0.003343369977252
"ARHGAP21",-0.000512530484261441
"ARHGAP22",0.00410826591178521
"ARHGAP23",-0.00103016697758139
"ARHGAP24",0.000179039051274139
"ARHGAP25",-0.00654081375816655
"ARHGAP26",-0.000848912699871408
"ARHGAP27",0.00183753536650081
"ARHGAP28",0.0042711052296045
"ARHGAP29",0.00301016714784376
"ARHGAP31",-0.0016609799093248
"ARHGAP32",-0.00205547702685312
"ARHGAP33",-0.00334095083793829
"ARHGAP35",-0.00132670070655949
"ARHGAP39",-0.000809653888676469
"ARHGAP4",0.0014477095710794
"ARHGAP40",0.00335163343010998
"ARHGAP42",-0.00195112599406394
"ARHGAP44",-0.00649810076543045
"ARHGAP5",0.000880672070650749
"ARHGAP6",-0.00168313346062301
"ARHGAP8",-0.015755050971108
"ARHGDIA",-0.000797750680383491
"ARHGDIB",-0.000857394440809869
"ARHGEF1",-0.000476665507207248
"ARHGEF10",-0.000142131171482112
"ARHGEF10L",0.000416988218984148
"ARHGEF11",-0.000543002761613547
"ARHGEF12",-0.000266726080118952
"ARHGEF15",-0.00183587363545355
"ARHGEF16",0.000292519544031
"ARHGEF17",-0.00163372985845088
"ARHGEF18",-0.00101601739130463
"ARHGEF19",-0.00314008362595079
"ARHGEF2",-0.000530634279063754
"ARHGEF25",0.00034620574071434
"ARHGEF26",-0.00575315315203074
"ARHGEF28",0.00127492650320953
"ARHGEF3",0.000231602119685768
"ARHGEF35",-0.000908045642910611
"ARHGEF37",0.00399113881990187
"ARHGEF39",-0.00361106030607006
"ARHGEF4",-0.00172037156499901
"ARHGEF40",-0.000254132131083861
"ARHGEF5",-0.000645218897227597
"ARHGEF6",-0.000133174533221124
"ARHGEF7",7.45174861991249e-05
"ARHGEF9",-0.000156541819616002
"ARID1A",-0.00129825187395709
"ARID1B",-0.000403263525114307
"ARID2",-0.000936073333526562
"ARID3A",0.000149999739292026
"ARID3B",-0.000121927123203311
"ARID4A",0.000611041925365964
"ARID4B",0.000545536954343768
"ARID5A",-0.00094223972616872
"ARID5B",-0.00196560330107644
"ARIH1",0.000843015404711736
"ARIH2",0.000183049800714793
"ARIH2OS",-3.36903697808945e-05
"ARL1",0.000832298892566594
"ARL10",-0.00100073112991079
"ARL13B",-0.00128200295411226
"ARL14",0.00402280180667688
"ARL14EP",0.000761582656266895
"ARL15",0.000820906082185142
"ARL16",-0.000304380900808738
"ARL17A",-0.00141317281374538
"ARL17B",-0.0012153050856276
"ARL2",0.000167606389407919
"ARL2-SNX15",0.00786553879448051
"ARL2BP",0.000909855252190516
"ARL3",-0.000823258233135612
"ARL4A",9.15022160479315e-05
"ARL4C",-0.000601110718855257
"ARL4D",0.000785024315465765
"ARL5A",0.00088373732607587
"ARL5B",-0.000591021116307062
"ARL6",0.000863454265334261
"ARL6IP1",0.000421119855676262
"ARL6IP4",0.000167454929613271
"ARL6IP5",0.00150643734712568
"ARL6IP6",0.000747548915309967
"ARL8A",0.00101483469039522
"ARL8B",0.00146095914175632
"ARMC1",0.000566347379335031
"ARMC10",0.000448526966708735
"ARMC2",0.00139568780189747
"ARMC4",0.00639926774566096
"ARMC5",-0.00106649684164711
"ARMC6",-0.000183131618833605
"ARMC7",-0.000516344641390621
"ARMC8",0.000476753389546785
"ARMC9",-0.000914784918264597
"ARMCX1",0.000212397245592272
"ARMCX2",-5.92836559376162e-06
"ARMCX3",0.00117782379532192
"ARMCX4",-0.000632532306504252
"ARMCX5",-0.000763224900720834
"ARMCX5-GPRASP2",-0.000423175350791782
"ARMCX6",-0.000558640149125751
"ARMH1",0.010018468201787
"ARMH3",-0.000967565607192253
"ARMH4",0.000133341783643468
"ARMT1",0.000275050919273019
"ARNT",-0.000128749950267263
"ARNT2",-0.00225742410879274
"ARNTL",-0.000126718097082778
"ARNTL2",0.000915317621203425
"ARPC1A",-9.20065397347165e-05
"ARPC1B",0.000427735296736436
"ARPC2",5.55694408496144e-06
"ARPC3",7.08333359939774e-05
"ARPC4",-0.000261540057134526
"ARPC4-TTLL3",-5.18642547240419e-05
"ARPC5",0.000865684291272616
"ARPC5L",0.000666003323783246
"ARPIN",-0.00110517246102393
"ARPIN-AP3S2",-0.00249898101862507
"ARPP19",0.000445016546268864
"ARRB1",-0.000533797599666158
"ARRB2",-0.00120923681097788
"ARRDC1",0.000223414389773932
"ARRDC2",0.00158227047677342
"ARRDC3",0.00221210819404203
"ARRDC4",0.00262726816180811
"ARSA",0.00148418607013579
"ARSB",0.000526546207024567
"ARSD",0.000948865982534472
"ARSE",-0.00263516160834126
"ARSG",0.00242234657588514
"ARSI",-0.0040837608173459
"ARSJ",-0.000158338271268245
"ARSK",-0.000405196560570637
"ART4",0.00661021659830119
"ARTN",-0.00381015687037897
"ARV1",0.00033975699390084
"ARVCF",0.00192565421492127
"AS3MT",-0.00744370653514505
"ASAH1",0.00253152496403393
"ASAH2",-0.0010100440176236
"ASAH2B",-0.00139979343487049
"ASAP1",-0.000361578127880162
"ASAP2",0.00149955076239777
"ASAP3",-0.000193561095307703
"ASB1",0.000121385079206371
"ASB13",-0.00113881808703834
"ASB2",-0.00575363666915746
"ASB3",0.000607001734613202
"ASB5",-0.00372252032517722
"ASB6",0.000460194459094767
"ASB7",-0.000363686679015127
"ASB8",9.21086191572595e-05
"ASB9",0.00987590861360034
"ASCC1",-0.000312259215492559
"ASCC2",2.71844538223312e-05
"ASCC3",0.00149129222833767
"ASDURF",0.000173410349854435
"ASF1A",-0.000711731476208292
"ASF1B",-0.00418451728906351
"ASGR1",-0.00117069763883836
"ASH1L",0.000101468133832679
"ASH2L",-0.00059909825539734
"ASIC1",-0.00478879769286883
"ASIC3",0.00243136230579189
"ASL",-0.000409958181363331
"ASMTL",-0.000938904273131537
"ASNA1",-0.000621173383071834
"ASNS",-0.00144686792435008
"ASNSD1",-0.0006827461863996
"ASPA",0.00800320270053367
"ASPH",0.00106588170658628
"ASPHD1",0.000686711557354768
"ASPHD2",-4.46921601190724e-05
"ASPM",-0.00531235146286061
"ASPN",-0.00493017345382751
"ASPRV1",0.00333061664752643
"ASPSCR1",-0.000451182473473856
"ASRGL1",-0.00522420682930483
"ASS1",0.00219580871026988
"ASTE1",-0.000655616793010258
"ASTN1",0.00741851890401482
"ASTN2",0.00394022934312939
"ASXL1",-0.000152056105634998
"ASXL2",-0.000823694370104983
"ATAD1",0.00176403351006072
"ATAD2",-0.0021659102694665
"ATAD2B",0.000355856445829062
"ATAD3A",-0.000601896478432235
"ATAD3B",0.000361896637706358
"ATAD3C",-0.00131123913037638
"ATAD5",-0.00218725193646979
"ATAT1",-0.000704880319815199
"ATE1",-6.81190751135885e-05
"ATF1",-0.00059978535923259
"ATF2",-0.000896487874896294
"ATF3",-0.00110666942287177
"ATF4",-0.00157621964159714
"ATF5",-0.000897846410636988
"ATF6",0.000950204737835649
"ATF6B",-0.000581339633495305
"ATF7",-0.000684659058290823
"ATF7-NPFF",-0.000275626229739724
"ATF7IP",0.000463740558082726
"ATF7IP2",-0.00220705888175411
"ATG10",-6.41437205930913e-05
"ATG101",-0.000316329473557408
"ATG12",0.00076425949044132
"ATG13",-0.000296117748259252
"ATG14",0.00122379320286747
"ATG16L1",0.000721509988441586
"ATG16L2",0.000832951657821566
"ATG2A",-0.000151610100983816
"ATG2B",-0.000381368793907395
"ATG3",4.254175890636e-05
"ATG4A",0.00200951595976935
"ATG4B",0.000199754638668418
"ATG4C",0.000713774616169006
"ATG4D",-0.000914017454582548
"ATG5",0.000288787568108609
"ATG7",0.000702042718936056
"ATG9A",0.000221722741237112
"ATG9B",-0.00714709440482907
"ATIC",-0.00183608674954231
"ATL1",0.00154345053495763
"ATL2",0.000366742583415709
"ATL3",0.00108525760687292
"ATM",0.000539672146371523
"ATMIN",5.25715002112046e-05
"ATN1",-0.00220910150561445
"ATOH8",0.00158518254168625
"ATOX1",0.000780968277325366
"ATP10A",0.00266672152773987
"ATP10B",0.00653029178266648
"ATP10D",-0.000715731183435739
"ATP11A",-0.000135091047880038
"ATP11B",0.000552838279769588
"ATP11C",-0.000985356367030694
"ATP12A",-0.000535864603167588
"ATP13A1",-0.000680296299340999
"ATP13A2",0.00139252704080901
"ATP13A3",0.000910062133380676
"ATP1A1",-0.000750347152293515
"ATP1A2",-0.00582382912887048
"ATP1A3",0.00362051254344969
"ATP1B1",-0.000976319735381014
"ATP1B2",-0.00166994394838631
"ATP1B3",0.000319958521446023
"ATP23",-0.00138724536424803
"ATP2A1",-0.00576564441068971
"ATP2A2",-0.00143638259731221
"ATP2A3",-0.00205539117999774
"ATP2B1",0.000472623230002975
"ATP2B4",0.00191885872763268
"ATP2C1",0.00094785080146407
"ATP2C2",0.00547566736687398
"ATP5F1A",-0.000393799740708876
"ATP5F1B",0.000238706594918396
"ATP5F1C",-0.000234985031915481
"ATP5F1D",-0.00101693352273805
"ATP5F1E",0.000456763997090504
"ATP5IF1",0.000743599716498086
"ATP5MC1",7.10240023317767e-05
"ATP5MC2",6.2823461517494e-05
"ATP5MC3",-0.000273957752974652
"ATP5MD",0.00148592497499512
"ATP5ME",0.000361099300607472
"ATP5MF",0.000699938613539708
"ATP5MF-PTCD1",0.000107776762315564
"ATP5MG",0.000195952657400472
"ATP5MGL",-0.00051287030675348
"ATP5MPL",4.19930001815471e-05
"ATP5PB",6.42073613960647e-05
"ATP5PD",0.000851708058755798
"ATP5PF",-0.00019040862460024
"ATP5PO",-0.000165795171581992
"ATP6AP1",0.00153992735937144
"ATP6AP1L",-0.000800180952673887
"ATP6AP2",0.00202589672641633
"ATP6V0A1",0.0015918238912489
"ATP6V0A2",-0.000637696291501993
"ATP6V0A4",0.0123465729141481
"ATP6V0B",0.00059712269698677
"ATP6V0C",0.000401154557576094
"ATP6V0D1",0.000179977870817263
"ATP6V0D2",0.0127001150683372
"ATP6V0E1",0.00145292246314256
"ATP6V0E2",-0.00202585204650227
"ATP6V1A",0.00120559547022288
"ATP6V1B2",-6.87686188779002e-05
"ATP6V1C1",0.000206035047665398
"ATP6V1C2",0.00244117885729917
"ATP6V1D",0.00111421738482247
"ATP6V1E1",0.00114664563167783
"ATP6V1E2",2.32932058400523e-05
"ATP6V1F",0.00109118428882138
"ATP6V1FNB",0.000858405301138904
"ATP6V1G1",0.00160021323504126
"ATP6V1G2",0.000174366380821646
"ATP6V1G2-DDX39B",0.00689159153097098
"ATP6V1G3",-0.00103828476858991
"ATP6V1H",0.0012571635009744
"ATP7A",0.000348345032145257
"ATP7B",-0.000261661801976326
"ATP8A1",0.00521911395205914
"ATP8B1",0.00109183874267895
"ATP8B2",0.000233431995860666
"ATP8B3",-0.000743212173856194
"ATP8B4",0.00429545966965096
"ATP9A",0.000670340684404536
"ATP9B",0.000228394407253288
"ATPAF1",-0.00131853420612327
"ATPAF2",0.000259688801499129
"ATPSCKMT",-0.000492767108482317
"ATR",0.0010350514592617
"ATRAID",0.00134071205643908
"ATRIP",0.000336975100664613
"ATRN",0.0012922208982272
"ATRNL1",0.00361514236000612
"ATRX",0.000158333936908804
"ATXN1",-0.000995510532597299
"ATXN10",-0.000640525479842403
"ATXN1L",-0.00068123006442001
"ATXN2",0.000108315569814843
"ATXN2L",-0.000822598325815052
"ATXN3",0.000498017145092396
"ATXN7",-0.00956952227947229
"ATXN7L1",-0.000389513541969044
"ATXN7L2",-0.00260729805074339
"ATXN7L3",-0.00106547338382459
"ATXN7L3B",-5.74507467641884e-05
"AUH",-0.000277112328573867
"AUNIP",-0.00284180836924881
"AUP1",0.000313970265667748
"AURKA",-0.00196874199297141
"AURKAIP1",-0.000199859944592019
"AURKB",-0.00259077752355855
"AURKC",-0.00117454462249025
"AUTS2",-0.00483358981596141
"AVEN",-0.000477787491098935
"AVIL",-0.000604343541364192
"AVL9",-0.000290909059521587
"AVPI1",-0.000456848382387099
"AXIN1",0.000318625182897245
"AXIN2",0.00538739195993985
"AXL",-0.000596367690945766
"AZGP1",0.00203508199870796
"AZI2",-0.000370474133464801
"AZIN1",0.000317155802549156
"AZIN2",-0.00107871124661322
"AZU1",0.00312655628543262
"B2M",0.000911922288112262
"B3GALNT1",-0.000351159890598635
"B3GALNT2",0.000329670430430035
"B3GALT1",0.00222721362173715
"B3GALT2",-0.0018227087460559
"B3GALT4",0.000279390063516492
"B3GALT6",-0.000211374882612974
"B3GAT2",-0.00193933378298419
"B3GAT3",0.000702199344039666
"B3GLCT",-0.00018846648750561
"B3GNT10",0.000706707938728962
"B3GNT2",0.0011410518077838
"B3GNT3",-0.00395697237263926
"B3GNT4",0.00124531311541764
"B3GNT5",-0.00388375955130418
"B3GNT8",-0.00148108167528399
"B3GNT9",-0.000726134228957248
"B3GNTL1",-0.000588139766418665
"B4GALNT1",-0.00072427317248443
"B4GALNT2",0.00627880824474563
"B4GALNT3",0.00704787341411929
"B4GALNT4",-0.0094413091467391
"B4GALT1",0.000233448596830892
"B4GALT2",0.000459351060930038
"B4GALT3",-0.000250119065380177
"B4GALT4",0.000837112655781506
"B4GALT5",-0.00113711121539112
"B4GALT6",0.0078763823957318
"B4GALT7",0.000892961902989331
"B4GAT1",0.00116311588536577
"B9D1",-0.000841231679789983
"B9D2",-0.00189457085640406
"BAALC",0.00238346172786939
"BABAM1",-0.000187393673771947
"BABAM2",-0.000135874884823474
"BACE1",0.000167967847676387
"BACE2",0.00366662609052543
"BACH1",0.000803620970947805
"BACH2",-0.00309055659624708
"BAD",0.00126515129554015
"BAG1",0.000429069324846622
"BAG2",0.000214049989203959
"BAG3",-0.000359075993445881
"BAG4",0.000662913568923992
"BAG5",-0.000137825070217499
"BAG6",-0.00013274042227273
"BAHCC1",-0.00201519959866469
"BAHD1",-0.000115363329234739
"BAIAP2",0.000541987876160744
"BAIAP2L1",-0.0012313496071887
"BAIAP2L2",0.00303061068396257
"BAK1",-0.000778254518046519
"BAMBI",-0.000686263788303302
"BANF1",-0.00214157396003675
"BANK1",-0.0022593606833181
"BANP",-0.000700281368736566
"BAP1",-0.000515048449945568
"BARD1",-0.00281286068359792
"BARX2",0.00121873612991702
"BASP1",0.000106300724297162
"BATF2",0.00183280114497882
"BATF3",-0.0121213607324179
"BAX",0.00111815613992829
"BAZ1A",0.000175299671231993
"BAZ1B",-0.000814771839509713
"BAZ2A",7.32145596355253e-05
"BAZ2B",0.000400646340109405
"BBC3",0.00166509947839164
"BBIP1",0.00042808020997591
"BBOF1",0.000105018128229436
"BBS1",0.000804300799197115
"BBS10",0.00132676947490839
"BBS12",0.000705106458866004
"BBS2",0.000764704386651963
"BBS4",0.000469221119350464
"BBS5",0.00136577044661153
"BBS7",0.00045855626566496
"BBS9",-0.00039432124275259
"BBX",-0.000285479118993093
"BCAM",-0.00420017368423766
"BCAN",0.00751827477947829
"BCAP29",0.00174853866721181
"BCAP31",0.00267183883227296
"BCAR1",0.000140171159200645
"BCAR3",0.000767311130482579
"BCAS1",0.0134443586735708
"BCAS2",0.000339556449883562
"BCAS3",0.000967409529579641
"BCAS4",0.00149448649128061
"BCAT1",0.000460961044521454
"BCAT2",-0.000714243041404855
"BCCIP",-0.000418568086815284
